review,label
"Rare earth elements (REEs) are key ingredients in many advanced materials used in energy, military, transportation, and communication applications. However, the prevailing geopolitical dynamics and the rising demand for REEs have rendered the reliance on primary REE resources susceptible to future supply disruptions, posing a substantial risk to the availability of these elements for numerous applications. Therefore, it is imperative to undertake substantial initiatives in the extraction of REEs from secondary sources on a large scale to ensure the resilience of the supply chain. Permanent magnets, lighting phosphors, and nickel-metal hydride (NiMH) batteries are among the secondary sources with high potential for sustainable REE extraction. This review assesses the extraction potential of REEs from the aforementioned three secondary sources and their leaching kinetics and thermodynamics aspects. More importantly, state-of-the-art different existing kinetic models employed in rare earth (RE) leaching were well discussed for a better understanding of the REE leaching reactions. Furthermore, the optimized leaching parameters related to this kinetics were described, and various RE recovery methods were comprehensively summarized. These processes facilitate to managing one of the fastest-growing solid waste streams by minimizing environmental impacts and producing critical metals, including REEs via circular economy approaches. The recovery of REEs from secondary sources aligns with numerous United Nations Sustainable Development Goals (SDGs), particularly in the renewable energy sector for climate change mitigation. Consequently, this trash-to-treasure urban mining concept to transforming e-waste into a valuable resource for REE recovery emerges as a pivotal element within the REE industry.",1
"Although there is evidence that CO2-efficiency enhancing innovations in one country diffuse into other countries to contribute to the goals of climate change mitigation, very little is known about the conditions under which such international spillovers are most likely to take place. Our contribution in the present article seeks to address this gap by examining whether the strength of cross-border CO2-efficiency spatial dependence working through import ties and inward foreign direct investment (FDI) stocks is greater in (a) countries with lower existing levels of domestic CO2-efficiency and (b) countries with greater social capabilities in terms of a better educated workforce and higher institutional quality. We find that less CO2-efficient countries and countries with higher institutional quality experience stronger FDI-weighted CO2-efficiency spillovers, whereas a higher level of human capital increases receptivity to import-weighted international spillovers.",1
"In a world where the construction industry is increasingly under the spotlight for its environmental impact, the demand for innovative design approaches has reached unprecedented levels. In response, this paper introduces an innovative design methodology that combines shape and topology optimization, with a focus on mitigating climate change and enhancing buildability, in the context of shell structures. Shape optimization typically involves refining existing designs, while topology optimization focuses on identifying optimal material layouts. Our methodology synergizes these two approaches, enabling the optimization of shape and material distribution, while considering Global Warming Potential and Buildability. This research contributes to advancing the ongoing transformation in spatial structures by topology informed shell structures, emphasizing the environmental challenges.",1
"Peatlands cover only about 3% the global land area, but store about twice as much carbon as global forest biomass. If intact peatlands are drained for agriculture or other human uses, peat oxidation can result in considerable CO(2)emissions and other greenhouse gases (GHG) for decades or even centuries. Despite their importance, emissions from degraded peatlands have so far not been included explicitly in mitigation pathways compatible with the Paris Agreement. Such pathways include land-demanding mitigation options like bioenergy or afforestation with substantial consequences for the land system. Therefore, besides GHG emissions owing to the historic conversion of intact peatlands, the increased demand for land in current mitigation pathways could result in drainage of presently intact peatlands, e.g. for bioenergy production. Here, we present the first quantitative model-based projections of future peatland dynamics and associated GHG emissions in the context of a 2 degrees C mitigation pathway. Our spatially explicit land-use modelling approach with global coverage simultaneously accounts for future food demand, based on population and income projections, and land-based mitigation measures. Without dedicated peatland policy and even in the case of peatland protection, our results indicate that the land system would remain a net source of CO(2)throughout the 21st century. This result is in contrast to the outcome of current mitigation pathways, in which the land system turns into a net carbon sink by 2100. However, our results indicate that it is possible to reconcile land use and GHG emissions in mitigation pathways through a peatland protectionandrestoration policy. According to our results, the land system would turn into a global net carbon sink by 2100, as projected by current mitigation pathways, if about 60% of present-day degraded peatlands would be rewetted in the coming decades, next to the protection of intact peatlands.",1
"Hybrid organizational forms combine values and practices from different institutional domains, rendering them difficult to fit neatly into the structures of extant organizational forms. Since the work required to institutionalize a new hybrid organizational form may be beyond the resources and capabilities of individual organizations acting alone, we shift the focus to inter-organizational collective action. Using empirical data from a study of a European network of renewable energy cooperatives, we find that, in order to institutionalize the new hybrid organizational form, the network can contribute to overcome the legitimacy challenges inherent in organizational hybridity. In particular, the network builds field-level receptivity to institutional pluralism, collectively codifies the hybrid organizational form, and consolidates legitimation towards plural field-level audiences. In order to perform these institutionalization roles, the network itself becomes increasingly formalized and mobilizes mediating functions involving different types of resources, legitimacy and target audiences. The research advances knowledge of hybrid organizational forms and their collective institutionalization through inter-organizational networks.",0
"The clean development mechanism (CDM), one of the flexible mechanisms of the Kyoto Protocol, has received noticeable attention in China. In this paper, the project of waste gases utilization for Combined Cycle Power Plant in Handan Iron & Steel Group Co., Ltd is used as a CDM case to reveal the CO2 emission reduction and the mitigation cost per unit CO2. The analyses are conducted based on using the methodology ACM0004 of Clean Development Mechanism for the estimation of CO2 emission reduction. Moreover, a mitigation cost analysis is also carried out. The results show that the mitigation cost per unit CO2 is 6.23 $/t, and the emission reduction of CO2 per year is 665,545 CO(2)te. Given that the results of the financial analysis conducted clearly show that the implementation of this type of waste gases recovery and utilization project is not the economically most attractive course of action in China. With the revenue from the sale of Certified Emission Reduction (CERs), the proposed project will be investment attractive.",1
Reducing greenhouse gas emissions from the transportation sector may be the most difficult aspect of climate change mitigation. We suggest that carbon neutral hydrocarbons (CNHCs) offer an alternative pathway for deep emission cuts that complement the use of decarbonized energy carriers. Such fuels are synthesized from atmospheric carbon dioxide (CO2) and carbon neutral hydrogen. The result is a liquid fuel compatible with the existing transportation infrastructure and therefore capable of a gradual deployment with minimum supply disruption. Capturing the atmospheric CO2 can be accomplished using biomass or industrial methods referred to as air capture. The viability of biomass fuels is strongly dependent on the environmental impacts of biomass production. Strong constraints on land use may favour the use of air capture. We conclude that CNHCs may be a viable alternative to hydrogen or conventional biofuels and warrant a comparable level of research effort and support.,1
"In climate simulations we find a pronounced meridional (equator to pole) gradient of climate response to land cover change. Climate response approaches zero in the tropics, and increases towards the poles. The meridional gradient in climate response to land cover change results from damping feedbacks in the tropics, rather than from polar amplification. The main cause for the damping in the tropics is the decrease in cloud cover after deforestation, resulting in increased incoming radiation at the surface and a lower planetary albedo, both counteracting the increase in surface albedo with deforestation. In our simulations, deforestation was also associated with a decrease in sensible heat flux but not a clear signal in evaporation. Meridional differences in climate response have implications for attribution of observed climate change, as well as for climate change mitigation strategies.",1
"Fossil fuel-dependency has induced a trade-off between economic growth and environmental degradation across the developing nations in particular. Against this backdrop, this study aims to evaluate the impacts of renewable energy use on the ecological footprints in the context of four South Asian fossil fuel-dependent nations: Bangladesh, India, Pakistan, and Sri Lanka. The econometric analysis involves the use of recently developed methods that account for cross-sectional dependency, slope heterogeneity, and structural break issues in the data. The results reveal that renewable energy consumption reduces the ecological footprints while nonrenewable energy use boosts the ecological footprints. The results also confirm the validity of the environmental Kuznets curve and pollution haven hypotheses for the panel of the South Asian nations. Besides, foreign direct investment inflows are found to degrade the environment while higher institutional quality improves it. Furthermore, unidirectional causalities are run from overall energy use, economic growth, and institutional quality to ecological footprints. At the same time, bidirectional associations between foreign direct investment inflows and ecological footprints are also ascertained. The overall findings highlight the pertinence of reducing fossil fuel-dependency, enhancing economic growth, restricting dirty foreign direct investment inflows, and improving institutional quality to ensure environmental sustainability across South Asia.",1
"Widespread adoption of the Internet has transformed how most US political advocacy organizations operate, but perhaps more important has been the formation of new types of advocacy organizations. These 'Internet-mediated advocacy organizations' tend to have smaller, geographically dispersed and networked staffs, behave as hybrids of traditional political organizations, and emphasize the use of online tools for offline action. The climate change debate has spurred formation of many such organizations - including 350.org - that now advocate for climate action alongside legacy/environmental organizations. How do these organizations differ from their legacy/environmental counterparts? What does their rise mean for climate change political advocacy? I explore these and other questions through in-depth interviews with top online strategists and other staffers at Environmental Defense Fund, Natural Resources Defense Council, Sierra Club, Greenpeace USA, Energy Action Coalition, 1Sky, and 350.org. Interviews revealed broad agreement among Internet-mediated/climate groups regarding core strategic assumptions about climate advocacy, but some divergence among legacy/environmental organizations. They also revealed connections between these assumptions, audience segment targeting, and strategic use of the Internet for advocacy. I discuss implications for the future of US climate advocacy.",1
"In the process of global environmental governance, renewable energy (RE) has been the focus of government attention as an effective avenue to enhance environmental sustainability. Hence, this paper utilises the rolling-window Granger causality test to probe the connection between RE and sustainable development (SD) and further probe whether RE can be a solution to reduce air pollution and boost ecological sustainability. The results reveal that RE has both positive and negative impacts on SD, which means that RE can effectively mitigate the ecological burden and progress toward SD in a certain period. This favourable impact supports the conclusions of the energy-environment model, which indicates that the increasing share of RE is beneficial to improving environmental benefits. Conversely, the rise in SD drives more sustainable investment in clean energy projects and further contributes to RE generation growth. However, economic and government policy changes will affect sustainable investment in the renewable sector and transmit negative shocks to RE development. In the context of the increasingly severe environmental situation, the government should take some proactive measures favouring RE development and ecological sustainability to mitigate ecological deterioration and boost environmental quality.",1
"The world's energy needs have been continually growing over the past decade, yet fossil fuels are limited. Renewable energies are becoming more prevalent, but are still a long way from being commonplace worldwide. Literature mining is applied to review carbon capture and storage (CCS) development trends and to develop and examine a novel carbon capture and storage technological paradigm (CCSTP), which incorporates CCSTP competition, diffusion and shift. This paper first provides an overview of the research and progress in CCS technological development, then applies a techno-paradigm theory to analyze CCSTP development and to provide a guide for future CCS technological trends. CCS could avoid CO2 being released into the atmosphere. Moreover, bioenergy with CCS (BECCS) can make a significant contribution to a net removal of anthropogenic CO2 emissions. In this study, we compare the different CCSTP developmental paths and the conventional techno-paradigm by examining the S-curves. The analyses in this paper provide a useful guide for scholars seeking new inspiration in their research and for potential investors who are seeking to invest research funds in more mature technologies. We conclude that political barriers and public acceptance are the major distinctions between the CCSTP and the conventional techno-paradigm. It is expected that policy instruments and economic instruments are going to play a pivotal role in the accomplishment of global carbon reduction scenarios.",1
"Renewable energy is accepted as a key source for the future, not only for Turkey, but also for the world. Turkey has a considerably high level of renewable energy resources that can be a part of the total energy network in the country. The main objective in doing the present study is to investigate the historical development of Turkey's renewable energy sources given Turkey's energy-related studies during 1853-2002. The following resources were taken into consideration: hydro energy, solar energy, geothermal energy, wind energy, and biomass. The first small hydroelectric power plant (SHPP) with a capacity of 88 kW was installed in Tarsus-Adana, Turkey in 1902. In the period of the Republic of Turkey, the utilization of hydroelectric power was first initiated in 1929 with the establishment of the Visera power plant with a capacity of I MW in the city of Trabzon. In the early 1960s, solar energy was realized as an alternative energy in Turkey, and some curious researchers and dissertation students began to be interested in the solar energy matter. The first national congress on solar energy was performed in 1975 in Izmir Turkey. The inventorial works and chemical analyses of the hot springs and mineral waters started in 1962, while the investigations on geothermal energy in the country gained speed in the 1970s. The first residential geothermal heat pump system (or ground-source heat pump system) was installed in a villa in Istanbul in 1998. Electricity generation through wind energy for general use was first realized at Cesme Altinyunus Resort Hotel (The Golden Dolphin Hotel) in Izmir Turkey in 1986 with a 55 kW nominal wind energy capacity. In Turkey, much effort has been put into biogas research and development projects since the 1960s, while studies on energy forests began scientifically in 1980 with the Fourth Five-Year Development Plan. It is expected that this study will fill a considerably large gap since it is the first attempt towards reviewing these resources in terms Of the history.",1
"Carbon markets afford potentially useful opportunities for supporting socially and environmentally sustainable land management programs but, to date, have been little applied in globally significant fire-prone savanna settings. While fire is intrinsic to regulating the composition, structure and dynamics of savanna systems, in north Australian savannas frequent and extensive late dry season wildfires incur significant environmental, production and social impacts. Here we assess the potential of market-based savanna burning greenhouse gas emissions abatement and allied carbon biosequestration projects to deliver compatible environmental and broader socio-economic benefits in a highly biodiverse north Australian setting. Drawing on extensive regional ecological knowledge of fire regime effects on fire-vulnerable taxa and communities, we compare three fire regime metrics (seasonal fire frequency, proportion of long-unburnt vegetation, fire patch-size distribution) over a 15-year period for three national parks with an indigenously (Aboriginal) owned and managed market-based emissions abatement enterprise. Our assessment indicates improved fire management outcomes under the emissions abatement program, and mostly little change or declining outcomes on the parks. We attribute improved outcomes and putative biodiversity benefits under the abatement program to enhanced strategic management made possible by the market-based mitigation arrangement. For these same sites we estimate quanta of carbon credits that could be delivered under realistic enhanced fire management practice, using currently available and developing accredited Australian savanna burning accounting methods. We conclude that, in appropriate situations, market-based savanna burning activities can provide transformative climate change mitigation, ecosystem health, and community benefits in northern Australia, and, despite significant challenges, potentially in other fire-prone savanna settings.",1
"Non-continuous flooding is an effective practice for reducing greenhouse gas (GHG) emissions and irrigation water use (IRR) in rice fields. However, advancing global implementation is hampered by the lack of comprehensive understanding of GHGs and IRR reduction benefits without compromising rice yield. Here, we present the largest observational data set for such effects as of yet. By using Random Forest regression models based on 636 field trials at 105 globally georeferenced sites, we identified the key drivers of effects of non-continuous flooding practices and mapped maximum GHGs or IRR reduction benefits under optimal non-continuous flooding strategies. The results show that variation in effects of non-continuous flooding practices are primarily explained by the UnFlooded days Ratio (UFR, that is the ratio of the number of days without standing water in the field to total days of the growing period). Non-continuous flooding practices could be feasible to be adopted in 76% of global rice harvested areas. This would reduce the global warming potential (GWP) of CH4 and N2O combined from rice production by 47% or the total GWP by 7% and alleviate IRR by 25%, while maintaining yield levels. The identified UFR targets far exceed currently observed levels particularly in South and Southeast Asia, suggesting large opportunities for climate mitigation and water use conservation, associated with the rigorous implementation of non-continuous flooding practices in global rice cultivation.",1
"Due to the increasing global importance of decarbonizing human activities, especially the production of electricity, the optimal deployment of renewable energy technologies will play a crucial role in future energy systems. To accomplish this, particular attention must be accorded to the geospatial and temporal distribution of variable renewable energy sources (VRES), such as wind and solar radiation, in order to match electricity supply and demand. This study presents a techno-economical assessment of four energy technologies in the hypothetical context of Mexico in 2050, namely: onshore and offshore wind turbines and open-field and rooftop photovoltaics. A land eligibility analysis incorporating physical, environmental, and sociopolitical eligibility constraints and individual turbine and photovoltaic park simulations, drawing on 39 years of climate data, is performed for individual sites across the country in an effort to determine the installable potential and the associated levelized costs of electricity. The results reveal that up to 54 PWh of renewable electricity can be produced at a levelized cost of electricity of less than 70 EUR center dot MWh(-1). Around 91% (49 PWh) of this electricity would originate from 23 TW of open-field photovoltaic parks that could occupy up to 578,000 km(2) of eligible land across the country. The remaining 9% (4.8 PWh) could be produced by 1.9 TW of onshore wind installations allocated to approximately 68,500 km(2) of eligible land that is almost fully adjacent to three mountainous zones. The combination of rooftop photovoltaic and offshore wind turbines accounts for a very small share of less than 0.03% of the overall techno-economical potential.",1
"The design and operation of cost-effective power systems and high penetration of renewable energy and energy storage require a modeling approach that simultaneously reflects the system's reality. Although power systems with high penetration of renewable energy and energy storage have been analyzed in the past, more systematic analysis are in need to determine the impact of generation units' techno-economic parameters on the model's accuracy. This study investigated the effects of the techno-economic and spatial-temporal parameters, which will be referred to as combined techno-economic parameters, via seven scenarios. The combined techno-economic effects were demonstrated on optimal generation mix, renewable curtailments, variability status of storage units, and energy cost. The omission of combined techno-economic parameters results in the renewable generation to be more visible and with less curtailment while significantly decreasing the share of energy storage and decreasing the energy cost by 1.53 USD/MWh. As a result, if power systems assessment dismissed the evolving techno-economic and spatial-temporal parameters, the precision of cost-benefit analysis can be compromised, thus affecting the decision-making in terms of directing projects, regulations, and policies within the power industry.",1
"Mitigating climate change requires clean energy and the removal of atmospheric carbon. Building soil carbon is an appealing way to increase carbon sinks and reduce emissions owing to the associated benefits to agriculture. However, the practical implementation of soil carbon climate strategies lags behind the potential, partly because we lack clarity around the magnitude of opportunity and how to capitalize on it. Here we quantify the role of soil carbon in natural (land-based) climate solutions and review some of the project design mechanisms available to tap into the potential. We show that soil carbon represents 25% of the potential of natural climate solutions (total potential, 23.8 Gt of CO2-equivalent per year), of which 40% is protection of existing soil carbon and 60% is rebuilding depleted stocks. Soil carbon comprises 9% of the mitigation potential of forests, 72% for wetlands and 47% for agriculture and grasslands. Soil carbon is important to land-based efforts to prevent carbon emissions, remove atmospheric carbon dioxide and deliver ecosystem services in addition to climate mitigation. Diverse strategies are needed to mitigate climate change. This study finds that storing carbon in soils represents 25% of land-based potential, of which 60% must come from rebuilding depleted carbon stores.",1
"Renewable Energy Certificates (RECs) are tradable units that represent the commodity in the form of environmental attributes generated for each unit of electricity produced by a renewable energy source. Furthermore, the energy sector's digitalization ushers in new crucial enablers like Distributed Ledger Technology (DLT), which may be used for REC record tracking and trading. Unfortunately, there are a number of outstanding issues such as the lack of a common standard for the representation, communication, and verification of REC, reliance on centralized entities, and others. In order to harness the true potential of energy DLT and REC, it is imperative to address these issues. In this visionary article, we propose a holistic approach which leverages a novel decentralized identity mechanism called Self-sovereign Identity (SSI) and DLT. We present its architecture, based on a rigorous threat model and requirement analysis as well as detailed use-cases to illustrate how the architecture can be used in different REC use-cases.",0
"Nuclear energy plays a crucial role in mitigating climate change as a near carbon-free and clean energy source. Predicting operating parameters is key to the digitalization and intellectualization of nuclear power plants, improving energy efficiency and reducing costs. Parameter prediction methods mainly consist of model-driven and data-driven approaches, and a comparative study is necessary to select the appropriate prediction method or combine them. In this paper, the gated recurrent unit network and the thermal-hydraulic program RELAP5 are chosen as representative data-driven and model-driven approaches to be used for predicting parameters for a specific operating condition to assess the characteristics and capabilities of each. The chosen experiment is a steam generator tube rupture accident which is important to pressurized water reactors. In this paper the modelling process and the prediction results for both approaches are given. The correlation coefficient for dome pressure, dome temperature, and primary outlet temperature of both approaches is greater than 0.993, except that the correlation coefficient of downcomer temperature is 0.83865 using RELAP5 and 0.99392 using gated recurrent unit network. Then the two approaches are compared from six perspectives of practical application, including accuracy (gated recurrent unit network and RELAP5 received scores of 8 and 6, respectively.), data requirements (7 and 5, respectively), model building algorithm (7 and 5, respectively), prediction speed (10 and 6, respectively), expertise requirements (6 and 6, respectively), and interpretability (5 and 9, respectively). It shows that model-driven and data-driven approaches both require specialist knowledge and appropriate data for modelling process. The data-driven gated recurrent unit network exhibits better accuracy and higher speed. The model-driven RELAP5 has better interpretability compared to the black-box gated recurrent unit network. It is suggested that hybrid approaches of model-driven and data-driven approaches could better deal with the prediction problems.",1
"Clean energy technology is a new energy technology that is developed with good environmental benefits in terms of renewable energy and efficient clean utilization of coal. The industrial park clean energy technology promotion mechanism is an evolutionary game process between an industrial park management committee and a clean energy technology supplier. Based on the basic principles of evolutionary game, this paper constructs a clean energy technology promotion mechanism, analyzes the factors affecting the strategic choice of industrial park management committee and clean energy technology supplier, and constructs industrial park management committee and clean energy technology supplier game matrix under different strategies. Through theoretical analysis and numerical simulation, provides recommendations for the promotion of clean energy technologies.",1
"This paper analyses climate science as a discourse to reveal how it enables and constrains climate change negotiations and action. Focusing on long-term outcomes projected in the Intergovernmental Panel on Climate Change's Fifth Assessment Report and the World Bank's Turn Down the Heat reports, this paper examines processes of discourse structuration and institutionalization to identify the dominant discourses which frame climate action. We trace the dominant discourses identified in the scientific reports - Survivalism, Ecological Modernisation and Economic Rationalism - through the Paris Agreement and selected Leader Statements and Intended Nationally Determined Contributions from COP21. From the 24 states included in this analysis, Papua New Guinea (PNG) is developed as a case study to investigate the hybridity and institutionalization of discourses. Even though PNG's rhetoric and commitments at COP21 express Survivalism, the state's policy frameworks rarely move beyond solutions found in Economic Rationalism and Ecological Modernisation. This suggests that states strategically adopt hybrid discourses drawn from climate science in line with their positionality, political economy and interests. Understanding how discourses drawn from climate science manifest in national policies has significant implications not only for how science is communicated at the international level but also for understanding different state positions in the global climate governance regime.",1
"The proliferation of markets and market-based policy instruments in environmental governance is premised on the establishment of metrological regimes and the practices of measurement, commensuration, and commodification that underlie these regimes. This paper develops the concept of metrology and examines its role in the function and dysfunction of emissions trading markets. The concept invites us to question the social, political, and scientific conditions under which agreements about measurement and commensuration do or do not occur, and the consequences or effects of particular metrological systems. The paper provides three examples of how measurement, commensuration, and commodification have framed the design and function of emissions markets in order to illustrate the effects of particular metrologies on market rule. Contrary to claims that measurement serves as a means to 'cool' political disputes, this paper argues that because markets inevitably have distributional effects, the metrological systems which frame market design are frequently a site of focused political contestation. Seeing measurement and commensuration as inherently political can also provide insight into ongoing disagreements about the appropriate metrics and responsibilities for mitigating climate change and the form and function of markets more generally.",1
"During the COVID-19 epidemic, draconian countermeasures forbidding nonessential human activities have been adopted in several countries worldwide, providing an unprecedented setup for testing and quantifying the current impact of humankind on climate and for driving potential sustainability policies in the postpandemic era from a perspective of complex systems. In this study, we consider heterogeneous sources of environmental and human activity observables, considered as components of a complex socioenvironmental system, and apply information theory, network science, and Bayesian inference to analyze their structural relations and nonlinear dynamics between January 2019 and August 2020 in northern Italy, i.e., before, during, and after the national lockdown. The topological structure of a complex system strongly impacts its collective behavior; therefore, mapping this structure is essential to fully understand the functions of the system as a whole and its fragility to unexpected disruptions or shocks. To this aim, we unravel the causal relationships between the 16 environmental conditions and human activity variables, mapping the backbone of the complex interplay between intervening physical observables-such as NO2 emissions, energy consumption, intervening climate variables, and different flavors of human mobility flows-to a causal network model. To identify a tipping point during the period of observation, denoting the presence of a regime shift between distinct network states (i.e., before and during the shock), we introduce a novel information-theoretic method based on statistical divergence widely used in statistical physics. We find that despite a measurable decrease in NO2 concentration, due to an overall decrease in human activities, locking down a region as a climate change mitigation is an insufficient remedy to reduce emissions. Our results provide a functional characterization of socioenvironmental interdependent systems, and our analytical framework can be used, more generally, to characterize environmental changes and their interdependencies using statistical physics.",1
"Over the past two decades, scholars and practitioners across the social sciences, policy and beyond have proposed, trialled and developed a wide range of theoretical and practical approaches designed to bring about changes in behaviors and lifestyles that contribute to climate change. With the exception of the establishment of a small number of iconic behaviors such as recycling, it has, however, proved extremely difficult to bring about meaningful transformations in personal greenhouse gas emissions at the individual or societal level, with multiple reviews now pointing to the limited efficacy of current approaches. We argue that the majority of approaches designed to achieve mitigation have been constrained by the need to operate within prevailing social scientific, economic and political orthodoxies which have precluded the possibility of non-marginal change. In this paper, we ask what a truly radical approach to reducing personal emissions would look like from social science perspectives which challenge the unstated assumptions severely limiting action to date, and which explore new alternatives for change. We emphasize the difficulties likely to impede the instituting of genuinely radical societal change with respect to climate change mitigation, while proposing ways that the ground could be prepared for such a transformation to occur.",1
"As a part of climate change mitigation plans in Europe, CO2 storage scenarios have been reported for the United Kingdom and the European Union with injection rates reaching 75 - 330 MtCO2 yr(-1) by 2050. However, these plans are not constrained by geological properties or growth rates with precedent in the hydrocarbon industry. We use logistic models to identify growth trajectories and the associated storage resource base consistent with European targets. All of the targets represent ambitious growth, requiring average annual growth in injection rates of 9% - 15% from 2030 to 2050. Modelled plans are not constrained by CO2 storage availability and can be accommodated by the resources of offshore UK or Norway alone. Only if the resource base is significantly less, around 10% of current estimates, does storage availability limit mitigation plans. We further demonstrate the use of the models to define 2050 rate targets within conservative bounds of both growth rate and storage resource needs.",1
"Whether China can slow the growth of emissions of greenhouse gases and ultimately reduce them has become a central question for climate mitigation. In previous research on India, we developed a theoretical framework to assess the structural characteristics of different sectors and identify which ones were most amenable to mitigation. In this article, we extend that approach to China and review the nine sectors responsible for most of the country's emissions. These include electricity (disaggregating renewables, nuclear, and coal), road transportation, four disaggregated industry sub-sectors (steel, cement, fertilizers, and oil refining), and buildings. We identify two sets of attributes, what we called political/organizational feasibility and techno-economic feasibility, that together shape the possibilities for emissions mitigation. Our central intuition is that fragmentation - on the government or market side or both - makes collective action more difficult. Cement, steel, and oil refining possess favorable characteristics on both political/organizational feasibility and techno-economic feasibility, while fertilizers and renewables pose the most difficult challenges on both dimensions. Buildings and road transport are mixed cases, where techno-economic feasibility is high while political/organizational dynamics are more challenging. Finally, coal and nuclear are mixed cases where political/organizational feasibility is high but techno-economic aspects are more challenging.",1
"The rapid depletion of fossil fuels and the growing awareness of environmental protection have led to the energy crisis. As a result, researchers are working to find new ways to extract energy from renewable resources. And with the advancement of energy markets, the value of incorporating different green sources into energy systems has grown in popularity. These hybrid systems can overcome the limitations of individual production technologies (such as generators, gas turbines, nuclear power, etc.), in terms of improving energy efficiency, in terms of respect of environment (reduction of CO2 emissions), financial aspects, flawless quality, and adaptability. The main motivation of this study was to present a technique to optimize the integration of wind and solar energy in the electrical system in Algeria site (Naama). In this study, we will analyze the impact of the integration of this renewable energy (wind/solar) on the problem of economic dispatch, where it has been solved with two methods of optimizations PSO (Particle Swarm Optimization), and GWO (Gray Wolf Optimizer), and finally, a comparison is made between the two methods.",1
"Over the past 10 years, in most countries of Europe, North America and China, renewable energy grid integration technical standards are mostly developed by some electricity association or power grid companies. However, with the increasing scale of renewable energy generation and gradually intensified impact on the power grid, more countries confirm the legitimacy of renewable energy grid integration provisions through the legislation in national level. Due to the difference in the power source structure, load characteristics, power grid situation, and other specific circumstances in different countries or regions, grid code of renewable energy integration in different countries are not identical. However, these technical standards have some common focuses. They all stressed that the renewable energy power plants must have a certain active power control, reactive power / voltage control and fault ride through capability as well as the ability to withstand the power system voltage and frequency deviation. Some of the standards require the renewable energy power plants to provide model information, operating parameters and grid integration performance testing reports. This paper provides an introduction about common focus on technical standards of renewable energy grid integration, and tries to explore potential challenge caused by RE grid integration",1
"Information design has become a tool to enhance the communication of process-and systems-oriented information. Environmental awareness can be promoted through information design (Bartusch & Porathe, 2011). With regard to renewable energy, these aspects of information design need to coincide. Renewable energy sources play a key role in the EU's circular economy package and energy policy targets (COM, 2015). Also rural actors should be encouraged to use renewable energy (Chel & Kaushik, 2011). They should have access to simple and comparable information. Well-executed information design when planning, shaping and visualizing data could provide solutions for this dilemma (Coates & Allison, 2014). This paper deals with the opportunities of using information design as a tool to process and produce more understandable information about rural renewable energy possibilities to better meet the information needs of rural actors. In this study, data is produced in two forms of visualization: posters and animations.",1
"We present a stochastic decision-making algorithm for the design and operation of a carbon capture and storage (CCS) network; the algorithm incorporates the decision-maker's tolerance of risk caused by uncertainties. Given a set of available resources to capture, store, and transport CO2, the algorithm provides an optimal plan of the CCS infrastructure and a CCS assessment method, while minimizing annual cost, environmental impact, and risk under uncertainties. The model uses the concept of downside risk to explicitly incorporate the trade-off between risk and either economic or environmental objectives at the decision-making level. A two-phase-two-stage stochastic multi-objective optimization problem (2P2SSMOOP) solving approach is implemented to consider uncertainty, and the s-constraint method is used to evaluate the interaction between total annual cost with financial risk and an Eco-indicator 99 score with environmental risk. The environmental impact is measured by Life Cycle Assessment (LCA) considering all contributions made by operation and installation of a CCS infrastructure. A case study of power-plant CO2 emission in Korea is presented to illustrate the application of the proposed modeling and solution method. (C) 2016 Elsevier Ltd. All rights reserved.",1
"The development of the marine renewable energy and offshore aquaculture sectors is susceptible to being affected by climate change. Consequently, for the long-term planning of these activities, a holistic view on the effects of climate change on energy resources and environmental conditions is required. Based on present climate and future climate scenario, favourable conditions for wind and wave energy exploitation and for farming six marine fish species are assessed using a suitability index over all European regional seas. Regarding available energy potential, the estimated changes in climate do not have direct impacts on the geographic distribution of potential regions for the energy industry (both wind and wave based), that is they pose no threat to this industry. Long-term changes in environmental conditions could however require adaptation of the aquaculture sector and especially of its exploitation areas. Opportunities for aquaculture expansion of the assessed species are identified. Possibilities for co-location of these activities are observed in the different climate scenarios. The evaluation of potential zones for the exploitation of marine renewable energy resources and offshore aquaculture represents a stepping-stone, useful for improving decision-making and assisting in the management of marine economies both in the short-term and in the long-term development of these sectors.",1
"Biochar application is attracting attention to be an effective soil organic carbon (SOC) management to prevent land degradation, though quantitative information of its effect on carbon dioxide (CO2) flux and associated microbial responses is still scarce, especially in degraded tropical agroecosystems. We conducted a 27-month field experiment with periodically measuring environmental factors, CO2 efflux rate, microbial biomass C (MBC), and SOC stock, and evaluated the impact of land management (control (C), biochar (B; 8.2 Mg C ha(-1)), farmyard manure (FYM) (M; 1.1 Mg C ha(-1) yr(-1)), and a mixture of both (BM) on CO2 flux, microbial responses (MBC and qCO(2) as microbial activity) and C budget, in tropical alkaline cropland of southern India. Based on the relationship between the CO2 efflux rate and environmental factors, cumulative CO2 flux was estimated at 2.4, 2.7, 4.0, and 3.7 Mg C ha(-1) in the C, B, M, and BM treatments, respectively. Biochar application increased soil moisture though did not affect CO2 flux, causing a positive C budget (6.7 Mg C ha(-1)), because of the limited response of microbes to increased soil moisture due to the small amount of SOC. Biochar and FYM combined application did not increase CO2 flux compared with FYM alone, contributing to the largest SOC increment (8.9 Mg C ha(-1)) with a positive C budget (9.1 Mg C ha(-1)), due to little difference of microbial responses between the two treatments. Hence, biochar application combined with FYM could be an effective SOC management in the degraded cropland of southern India.",1
