label,review
1,"There are numerous geo-climatic and human factors that contribute to the occurrence of natural disasters in the real-world scenario. Besides the study of causes and preconditions of such calamities, post-disaster analysis is essential for the efficient management of the disaster situation. This process needs timely and accurate data in light of the increasing frequency and severity of climate change-related extreme weather events. The analysis of disaster data involves the challenging task of integrating multiple heterogeneous sources, data ingestion and visualization. This paper aims at providing a three-dimensional analytical view of disaster data as time-series charts and a statistical model to evaluate the correlation between the occurrence of disasters, climate change and the corresponding economic damages (as a percentage of GDP). The created corpus consists of two unified heterogeneous datasets. The first one forms the basis for exploratory data analysis involving visualization charts for disaster-related factors. The second dataset involves temperature anomaly information which allows for climate change analysis. The integration of the above datasets provides scope for correlation analysis using three different variations of coefficients. Therefore, statistical methodologies are leveraged to play important role in managing disasters, from preparation to recovery and reporting. The graphical representations provide insights on regional trends that follow, related to factors such as the proportion of each type of disaster in the various losses incurred. Therefore, obtaining reliable information about the population, the economy and climate are crucial both for risk management and preparedness and for responding to disasters. The research puts forth a detailed statistical methodology with a spatial dimension to study the impacts on the economy and infrastructure in the aftermath of a disaster thereby ensuring specialized assistance. The inference of the analysis confirmed a positive correlation between climate change and occurrence of natural disasters. Therefore, statistical evidence of an important phenomenon like climate change affecting natural disasters brings awareness among the population in the society to be more environmentally responsible."
1,"The positioning of federal fire brigades in the Brazilian Amazon is based on an oversimplified prediction of fire occurrences, where inaccuracies can affect the policy's efficiency. To mitigate this issue, this paper attempts to improve fire prediction. Firstly, a panel dataset was built at municipal level from socioeconomic and environmental data. The dataset is unparalleled in both the number of variables (48) and in geographical (whole Amazon) and temporal breadth (2008 to 2014). Secondly, econometric models were estimated to predict fire occurrences with high accuracy and to infer statistically significant predictors of fire. The best predictions were achieved by accounting for observed and unobserved time-invariant predictors and also for spatial dependence. The most accurate model predicted the top 20% municipal fire counts with 76% success rate. It was over twice as accurate in identifying priority municipalities as the current fire brigade allocation procedure. Of the 47 potential predictors, deforestation, forest degradation, primary forest, GDP, indigenous and protected areas, climate and soil proved statistically significant. Conclusively, the current criteria for allocating fire brigades should be expanded to account for (i) socioeconomic and environmental predictors, (ii) time-invariant unobservables and (iii) spatial auto-correlation on fires."
1,"Earth is currently undergoing a global increase in atmospheric vapor pressure deficit (VPD), a trend which is expected to continue as climate warms. This phenomenon has been associated with productivity decreases in ecosystems and yield penalties in crops, with these losses attributed to photosynthetic limitations arising from decreased stomatal conductance. Such VPD increases, however, have occurred over decades, which raises the possibility that stomatal acclimation to VPD plays an important role in determining plant productivity under high VPD. Furthermore, evidence points to more far-ranging and complex effects of elevated VPD on plant physiology, extending to the anatomical, biochemical, and developmental levels, which could vary substantially across species. Because these complex effects are typically not considered in modeling frameworks, we conducted a quantitative literature review documenting temperature-independent VPD effects on 112 species and 59 traits and physiological variables, in order to develop an integrated and mechanistic physiological framework. We found that VPD increase reduced yield and primary productivity, an effect that was partially mediated by stomatal acclimation, and also linked with changes in leaf anatomy, nutrient, and hormonal status. The productivity decrease was also associated with negative effects on reproductive development, and changes in architecture and growth rates that could decrease the evaporative surface or minimize embolism risk. Cross-species quantitative relationships were found between levels of VPD increase and trait responses, and we found differences across plant groups, indicating that future VPD impacts will depend on community assembly and crop functional diversity. Our analysis confirms predictions arising from the hydraulic corollary to Darcy's law, outlines a systemic physiological framework of plant responses to rising VPD, and provides recommendations for future research to better understand and mitigate VPD-mediated climate change effects on ecosystems and agro-systems."
0,"This article explores a form of knowledge politics played out within and between universities and research institutes as sites of certified disciplinary expertise in the agro-food domain. It investigates the openness of this domain to the expertise of the agro-food social sciences particularly when challenge-led research programmes require collaboration across disciplines. A case study is provided by the multi-discipline field of food security research in the UK involving interviews with key stakeholders. The article examines how this research fieldfield's disciplinary diversity is understood is understood by key stakeholders. Interview data are analysed thematically in terms of the current and potential contribution of social science disciplines, the different ways in which stakeholders imagine social science research, and whether social scientists themselves recognise and align with these different imaginaries. The article concludes by arguing that the field of food security research in the UK is open only selectively to agro-food social science knowledges and that this is likely to have negative implications for addressing the challenges of food security. Further, if the promise of collaborative working between disciplines in agro-food research fields is to be made good then the emphasis of agro-food knowledge politics scholarship and the governance of knowledge-making needs to change."
1,"Tree-dominated, forest gardens (FGs) are an ancient, tropical agricultural land use that farmers continue to practice and value. Knowing why farmers value FGs is important because this can increase livelihood security and the skillful governance of land. We chose Sri Lanka to investigate farmers' values for land, contextual factors that effect valuation, stressors that impact agriculture, and farmers' current and future response strategies. Mixed methods were used to collect data from 85 farming households in landholdings across nine locations of the Intermediate agroecological zone (1750-2500 mm). Landholdings comprise land uses with short-term, annual, and semi-perennial crops (paddy, swidden, and cash crop plots) and long-term, perennial or tree crops (FGs, plantations). Farmers' values were categorised, ranked, and aligned with Utility, Environmental, Aesthetic, Intrinsic, Option and Bequest themes of the Total Economic Value framework (TEV). Farmers give the highest importance to Utility (income, food) and Environmental (friendly biodiversity, leaf litter and soil fertility) values mainly from tree crops. Timber and fuelwood are biological assets that can be optionally converted to cash. Farmers have Intrinsic values (contentment, tranquility, pride) for land bequeathed to future generations. Nevertheless, since livelihoods are stressed by climate variability and extreme events, animal and insect pests, and labour scarcities, farmers adopt diverse response strategies. Of these, farmers favour long-term crop cultivation because trees are relatively resilient to droughts, floods, animal, and insect pests, and require less labour. This study validates why farmers' pluralistic values for land, trees, and biodiversity must be integrated into national decision-and policy-making for agriculture, forest and biodiversity conservation."
1,"Digital agriculture is an application of the digital earth concept proposed in the 1990s and is an expansion of the concept of precision farming which emphasizes on agricultural production procedures. A digital agricultural system is a database that includes not only various kinds of data relevant to agriculture, ranging from soil conditions to market assessment, but also optimal decision functions that help make best decisions in a series of agricultural production and marketing processes. Such a system is an important agricultural risk management tool, which can help assess risks due to climate change, develop a revenue protection plan for producers, and generate a soil quality management plan. This paper describes a structure that was originally proposed to the Canadian digital agriculture system: National Land and Water Information Service. The agroclimate database structure is described in detail, including data error estimation methods and guidance for generating optimal decision functions. The crop insurance under the future climate change scenarios require a strategic plan to deal with the altered tail probability distribution of the unfavourable weather events, such as drought, flooding, extreme wind, and extreme temperature. The digital agriculture system is an effective tool for insurance industry to use to develop a dynamical business plan for the changing climate. This paper includes two examples of the climate changes over Alberta Province, Canada, and over the contiguous United States for over 100 years. Alberta, six agroclimate parameters were considered for the period of 1901-2001. For the US, two warm periods in 1895-2008 were identified: the 1930s Dust Bowl drought and the recent warmth of the last two decades. The United States agriculture suffered a catastrophic loss in the Dust Bowl period. Because of the effective insurance plans and the critical governmental assistance, the agricultural loss due to drought and other disasters weather events in the last two decades was not catastrophic but still serious. Nine of the ten warmest winters according to the seasonal daily-minimum SAT and nine of the ten hottest years according the annual daily-mean SAT were in these two periods. The exception occurred during a short-lived period of anomalous warmth from 1953-1957. (C) 2010 Published by Elsevier B. V."
1,"Pomacea canaliculata is widely distributed in the Chinese provinces south of the Yangtze River, causing serious damage to aquatic ecosystems, rice cultivation, and human health. Predicting the potential geographic distributions (PGDs) of P. canaliculata under current and future climate conditions in China is crucial for developing effective early warning measures and facilitating long-term monitoring. In this study, we screened various species distribution models (SDMs), including CTA, GBM, GAM, RF, and XGBOOST, to construct an ensemble model (EM) and then predict suitable habitats for P. canaliculata under current and future climate scenarios (SSP1-26, SSP2-45, SSP3-70, SSP5-85). The EM (AUC = 0.99, TSS = 0.96) yielded predictions that were more precise than those from the individual models. The Annual Mean Temperature (Bio1) and Precipitation of the Warmest Quarter (Bio18) are the most significant environmental variables affecting the PGDs of P. canaliculata. Under current climate conditions, the highly suitable habitats for P. canaliculata are primarily located south of the Yangtze River, collectively accounting for 17.66% of the nation's total area. Unsuitable habitats predominate in higher-latitude regions, collectively covering 66.79% of China's total land area. In future climate scenarios, the total number of suitable habitats for P. canaliculata is projected to expand into higher latitude regions, especially under SSP3-70 and SSP5-85 climate conditions. The 4.1 degrees C contour of Bio1 and the 366 mm contour of Bio18 determine the northernmost geographical distribution of P. canaliculata. Climate change is likely to increase the risk of P. canaliculata expanding into higher latitudes."
0,"In the Amazon Basin, large-scale problems, such as deforestation, over-fishing, climate change and large hy-droelectric dams, are now recognized. However, many small-scale activities could exert significant cumulative, negative environmental impacts. We conducted a spatial analysis of small-scale dams used for hydropower and aquaculture in the central and southwestern portions of the Brazilian Amazon Basin. We found a very high density of small dams in these areas, and suggest that these dams, in the aggregate, are in fact pernicious because they are likely to have large impacts on the aquatic environment of these sub-basins in the Amazon. We recommend increasing the size and number of protected areas where dams are not allowed, and restricting the number of licenses for dams in order to reduce future intensification of their impacts."
1,"In an agrarian economy like Ghana, the need to understand climate change is as paramount as finding solutions to address the challenges of climate change. While a large body of literature has focused on exploring the impact of climate change, very few studies in Ghana have attempted to expand our knowledge on the extent of climate change across ecological zones in Ghana. This study used Ghana Meteorological Agency's climate data from 1989 to 2015, to assess the characteristics and trends of rainfall and temperature across the six ecological zones in Ghana. With the aid of descriptive statistics, Mann-Kendall test, linear regression, analysis of variance and posthoc comparison using Tukey HSD test, the study found increasing trend of temperature and decreasing rainfall across ecological zones and provided policy recommendations essential to offset the adverse impact of climate change particularly on agriculture."
0,"In recent decades, Malaysia has become one of the world's most urbanized nations, causing severe flash flooding. Urbanization should meet the population's needs by increasing the development of paved areas, which has significantly changed the catchment's hydrological and hydraulic characteristics. Therefore, the frequency of flash flooding in Malaysia's urban areas has grown year after year. Numerous techniques have been used, including the statistical approach, modeling, and storm design methods, in flood simulation. This research integrated hydrology and hydraulic models to simulate the urban flood events in the Aur River catchment. The primary objective is to determine water level and forecast peak flow based on hydrological assessment in the drainage system using XPSWMM software. The rainfall data for 60 min was used for this study in the hydrological analysis by obtaining an intensity-duration-frequency curve and peak flow value (Q peak). XPSWMM is used to simulate the response of a catchment to rainfall events in which runoff, water depth profile, and outflow hydrograph are obtained. Peak runoff is also obtained from the modified rational method for validation purposes. The proposed method was verified by comparing the result with the standard method. This is essential to identify flash flooding, which can lead to efficient flood mitigation planning and management in the urban catchment. The increase in residential areas results in the alteration of time of concentration, water quantity, and flow rate. Thus, to mitigate present and future problems, the effects of urbanization on water resources and flood should be analyzed."
1,"In a context of global warming characterized by a mean sea level rise and extreme meteorological events, the study of the causes for coastal flooding is essential to protect communities and ecosystems. Densely urbanized, and rather unprotected cities in developing countries such as the historic Saint Louis city in Senegal are particularly vulnerable to coastal flooding and sea hazards. From satellite-derived high resolution DEM and global ocean reanalyses, here we quantify the extreme coastal water level in order to identify the neighborhoods and places of particular socio-economical interest of Saint-Louis potentially vulnerable to flooding. The results reveal that the most severe levels have the potential to flood up to almost half of this low-lying river mouth plain. Social, economic and heritage stakes are exposed, and the artisanal fisherman district of Gueth Ndar, is particularly vulnerable to coastal flooding because of its low elevation and situation on the sand barrier. The co-occurrence of high tides and wave-induced runup contributes most to ECWL but they do not present a significant trend over the study period. The results show that over the period 1994-2015, potential flood risk increased by nearly one day per year, primarily due to sea level rise, sounding a warning signal to take countermeasures to protect communities and infrastructure."
1,"This hands-on lab allows students to explore concepts and quantify effects of ocean acidification. Many laboratory activities simplify ocean acidification through computer simulations or dripping acid on nonliving materials (e.g., sea shells) but do not provide adequate opportunities for students to measure, inquire, or see real consequences for living organisms. Thus, we developed this low-cost, easily accessible experiment to imitate ocean acidification on living, calcifying organisms."
1,"In this study, we assessed the impact of sea level rise, one of the most ascertained consequences of global climate change, for water levels in the Vietnamese Mekong Delta (VMD). We used a hydraulic model to compute water levels from August to November-when flooding is presently critical-under sea level rise scenarios of 20 cm (= Delta20) and 45 cm (= Delta45), respectively. The outputs show that the contour lines of water levels will be shifted up to 25 km (Delta20) and 50 km (Delta45) towards the sea due to higher sea levels. At the onset of the flood season ( August), the average increment in water levels in the Delta is 14.1 cm (Delta20) and 32.2 cm (Delta45), respectively. At the peak of the flood season ( October), high discharge from upstream attenuates the increment in water level, but average water level rise of 11.9 cm (Delta20) and 27.4 cm (Delta45), respectively, still imply a substantial aggravation of flooding problems in the VMD. GIS techniques were used to delineate areas with different levels of vulnerability, i.e., area with high (2.3 mio ha = 60% of the VMD), medium (0.6 mio ha = 15%) and low (1 mio ha = 25%) vulnerability due to sea level rise. Rice production will be affected through excessive flooding in the tidally inundated areas and longer flooding periods in the central part of the VMD. These adverse impacts could affect all three cropping seasons, Mua (main rainfed crop), Dong Xuan (Winter-Spring) and He Thu (Summer-Autumn) in the VMD unless preventive measures are taken."
1,"Climate change is a pervasive threat to biodiversity. While range shifts are a known consequence of climate warming contributing to regional community change, less is known about how species' positions shift within their climatic niches. Furthermore, whether the relative importance of different climatic variables prompting such shifts varies with changing climate remains unclear. Here we analysed four decades of data for 1,478 species of birds, mammals, butterflies, moths, plants and phytoplankton along a 1,200 km high latitudinal gradient. The relative importance of climatic drivers varied non-uniformly with progressing climate change. While species turnover among decades was limited, the relative position of species within their climatic niche shifted substantially. A greater proportion of species responded to climatic change at higher latitudes, where changes were stronger. These diverging climate imprints restructure a full biome, making it difficult to generalize biodiversity responses and raising concerns about ecosystem integrity in the face of accelerating climate change. The authors analyse four decades of distribution data for various taxonomic groups to understand the shift of species within their climatic niches and the changing influences of different climate factors. The diverse and diverging climate imprints raise concerns about future ecosystem integrity."
1,"1.In the Northern Hemisphere, an increase in both the frequency and magnitude of violent flooding events has been reported due to climate change. According to life history theory, one might postulate that in slow' species: (i) environmental canalisation may act as a selective force that minimises to some extent adult survival variations caused by catastrophic flood and (ii) extreme flooding events would cause important variations in recruitment and young survival. Hence, it may be hypothesised that (iii) the population growth rate of slow' species might be relatively insensitive to changes in the frequency of extreme climatic events if adult survival remains largely unaffected. 2.In this study, we investigated how extreme rainfall events resulting in severe flood impact population dynamics of a long-lived endangered amphibian, the yellow-bellied toad (Bombina variegata: Bombinatoridae). To address this issue, we used capture-recapture (CR) data collected on two populations (768 and 1154 individuals identified) in southern France and developed multi-event CR models. 3.Our results indicated that extreme flooding did not cause any variation in sub-adult or adult survival, whereas recruitment and juvenile survival were negatively impacted. Furthermore, our simulations indicated that the population growth rate was only marginally sensitive to potential changes in the frequency of extreme flooding in the future. 4.Hence, we suggest that extreme flooding does not appear to be a proximal factor of extinction risk for this endangered amphibian species."
1,"Fire regimes often vary at fine spatial scales in response to factors such as topography or fuels while climate usually synchronizes fires across broader scales. We investigated the relative influence of top-down and bottom-up controls on fire occurrence in ponderosa pine (Pinus ponderosa) forests in a highly fragmented landscape at Mount Dellenbaugh, in northwestern Arizona. Our study area of 4,000 ha was characterized by patches of ponderosa pine forest in drainages that were separated by a matrix of pinyon-juniper woodlands, sagebrush shrublands, and perennial grasslands. We reconstructed fire histories from 135 fire-scarred trees in sixteen 25-ha sample sites placed in patches of mature ponderosa forest. We found that, among patches of ponderosa forest, fires were similar in terms of frequency but highly asynchronous in terms of individual years. Climate synchronized fire but only across broader spatial scales. Fires occurring at broader scales were associated with dry years that were preceded by several wet years. The remarkable level of asynchrony at finer scales suggests that bottom-up factors, such as site productivity and fuel continuity, were important in regulating fire at Mount Dellenbaugh. Understanding where bottom-up controls were historically influential is important for prioritizing areas that may best respond to fuel treatment under a warming climate."
1,"Climate change is altering consumer- plant interactions in ecosystems worldwide. How consumers alter their spatial distribution, grazing activities, and functional morphology in response to climate stress can determine whether their effects on plants intensify or relax. Few studies have considered multiple consumer response metrics to elucidate the mechanisms underpinning the resulting changes in consumer- plant interactions. Here, we tested how drought stress influences the interaction between the dominant consumer, the fungal-farming periwinkle snail Littoraria irrorata, and a foundational plant, cordgrass Spartina alterniflora, in a southeastern US salt marsh. In a 4 mo field experiment, we maintained moderate snail densities in mesh control chambers and clear plastic climate chambers that simulated drought by elevating temperatures and drying soils. Monitoring revealed that snails more often congregated on cordgrass stems than leaves in climate chambers than in controls. Image analyses indicated that this behavioral shift corresponded to snails inflicting shorter, but more numerous, fungal-infested scars on cordgrass leaves, and causing less plant damage in climate chambers than controls. Coincident with their net reduction in grazing, snails maintained longer radulae, whose central teeth were blunter and lateral teeth were sharper, in climate chambers compared to controls. These results suggest that under drought, snail radulae may experience less frictional wear and that, at intermediate densities, snail-cordgrass interactions relax. Together with prior research showing that at high densities, snails can denude cordgrass during drought, we conclude that consumer density, behavior, and morphological responses must be integrated in predictions of how climate change will affect the direction, strength, and stability of consumer-plant interactions."
1,"Groundwater is a vital resource for freshwater supply during extended droughts and also a key storage governing drought propagation through the hydrological cycle. Current drought monitoring lacks large-scale estimates of groundwater droughts, but progress of country-to-global-scale models in the last years suggests that they could now be valuable tools to study and monitor water availability during extended droughts. As a prerequisite the models would need to be able to depict the diverse groundwater response to precipitation well enough to distinguish spatial differences. Here we developed a high-resolution transient groundwater model for Germany and tested its ability for representing the groundwater system dynamics with a focus on droughts. Validation of model results against streamflow-separated baseflow and groundwater head observation confirmed the model's ability to generally represent the groundwater head dynamics over 40 years with lower model performance in mountainous regions where model resolution was too low to capture local valley aquifers. The precipitation accumulation time that has the highest correlation with groundwater anomalies increases with hydraulic conductivity and specific yield from few months in the Central German Uplands to several years in the porous aquifers of northern Germany. Corresponding to these differences, distinct meteorological drought types led to different simulated groundwater reactions across Germany. Given the importance of groundwater as a resource, large-scale groundwater models are important tools for future studies on drought propagation as well as groundwater drought under climate change."
1,"Recent assessments from the Intergovernmental Panel on Climate Change (IPCC) imply that global mean sea level is unlikely to rise more than about 1.1 m within this century but will increase further beyond 2100. Even within the most intensive future anthropogenic greenhouse gas emission scenarios, higher levels are assessed to be unlikely. However, some studies conclude that considerably greater sea level rise could be realized, and a number of experts assign a substantially higher likelihood of such a future. To understand this discrepancy, it would be useful to have scenario-independent metrics that can be compared between different approaches. The concept of a transient climate sensitivity has proven to be useful to compare the global mean temperature response of climate models to specific radiative forcing scenarios. Here, we introduce a similar metric for sea level response. By analyzing the mean rate of change in sea level (not sea level itself), we identify a nearly linear relationship with global mean surface temperature (and therefore accumulated carbon dioxide emissions) both in model projections and in observations on a century scale. This motivates us to define the transient sea level sensitivity as the increase in the sea level rate associated with a given warming in units of meters per century per kelvin. We find that future projections estimated on climate model responses fall below extrapolation based on recent observational records. This comparison suggests that the likely upper level of sea level projections in recent IPCC reports would be too low."
1,"Protected area systems and conservation corridors can help mitigate the impacts of climate change on Amazonian biodiversity. We propose conservation design criteria that will help species survive in situ or adjust range distributions in response to increased drought. The first priority is to protect the western Amazon, identified as the 'Core Amazon', due to stable rainfall regimes and macro-ecological phenomena that have led to the evolution of high levels of biodiversity. Ecotones can buffer the impact from climate change because populations are genetically adapted to climate extremes, particularly seasonality, because high levels of habitat diversity are associated with edaphic variability. Future climatic tension zones should be surveyed for geomorphological features that capture rain or conserve soil moisture to identify potential refugia for humid forest species. Conservation corridors should span environmental gradients to ensure that species can shift range distributions. Riparian corridors provide protection to both terrestrial and aquatic ecosystems. Multiple potential altitudinal corridors exist in the Andes, but natural and anthropogenic bottlenecks will constrain the ability of species to shift their ranges and adapt to climate change. Planned infrastructure investments are a serious threat to the potential to consolidate corridors over the short and medium term."
1,"The Terminal Classic Period (AD 750-1000) collapse of lowland Maya social, economic, and political systems has been temporally correlated with severe and extended drought in regional paleoclimate records. Ancient Maya society also experienced a protracted multicentury drought earlier during the end of the Late Preclassic Period (AD 100-300). While some large Preclassic polities declined, many more flourished through the Early Classic. Why were the effects of the Terminal Classic drought more dramatic? What allowed some earlier Maya communities to be more resilient in the face of climate change? Accelerator mass spectrometry radiocarbon dating and stable carbon and nitrogen isotope analyses of human skeletal remains from 50 individuals at the ancient Maya community of Cahal Pech from this critical time period suggest that more diverse diets may have promoted resilience in the face of changing socioecological systems at the end of the Preclassic. During the Late Classic Period (AD 600-800), isotopic data indicate that high-status individuals had a narrow and highly specialized diet, which may have created a more vulnerable socioeconomic system that ultimately disintegrated as a result of anthropogenic landscape degradation and severe drought conditions during the Terminal Classic."
1,"Fleshy macroalgae may increase photosynthesis with greater CO2 availability under ocean acidification (OA) and outcompete calcifying macroalgae important for tropical reef accretion. Macroalgae use energy-dependent carbon concentrating mechanisms (CCMs) to take up HCO3-, the dominant inorganic carbon for marine photosynthesis, but carbon-use strategies may depend on the pCO(2), pH and irradiance. We examined photosynthesis in eight tropical macroalgae across a range of irradiances (0-1200 mu mol photon m(-2) s(-1)) pH levels (7.5-8.5) and CO2 concentrations (3-43 mu mol kg(-1)). Species-specific CCM strategies were assessed using inhibitors and delta C-13 isotope signatures. Our results indicate that the log of irradiance is a predictor of the photosynthetic response to elevated pCO(2)(R-2 > 0.95). All species utilized HCO3-, exhibited diverse C-use pathways and demonstrated facultative HCO3- use. All fleshy species had positive photosynthetic responses to OA, in contrast to a split amongst calcifiers. We suggest that shifts in photosynthetically-driven tropical macroalgal changes due to OA will most likely occur in moderate to high-irradiance environments when CCMs are ineffective at meeting the C-demands of photosynthesis. Further, facultative use of HCO3- allows greater access to CO2 for photosynthesis under OA conditions, particularly amongst fleshy macroalgae, which could contribute to enhance fleshy species dominance over calcifiers."
1,"The global decline in invertebrate diversity requires urgent conservation interventions. However, identifying priority conservation areas for invertebrates remains a significant challenge. We hypothesized that aligning the conservation of invertebrate biodiversity with climate change mitigation ofer offers a solution. As both soil carbon storage and invertebrate biodiversity are positively influenced by plant diversity and productivity, a positive correlation can also be expected between SOC and invertebrate biodiversity. Drawing on >10,000 invertebrate observations organized into functional groups, and site-specific soil organic Carbon (SOC) measurements from Patagonia, the Peruvian Andes, and montane tropical rainforest, we examined the role of climate, soil, topographical position and land use for prediction of invertebrate biodiversity. We found that taxonomic and functional invertebrate diversity and abundance closely correlate with SOC stocks within ecosystems. Topographical position of sites, which was partly associated with SOC, was also important, whereas land use was of subordinate importance. We conclude that recent advances in predicting and mapping SOC can guide the identification of habitats within landscapes with high biodiversity and conservation value for invertebrates. Our findings stress the importance of linking global climate change mitigation initiatives that aim to preserve and restore SOC to efforts aimed at improving the conservation of invertebrates and the ecosystem services they provide, for the realization of mutual climate and biodiversity benefits."
1,"Croplands, especially rice paddies, are important anthropogenic sources of methane (CH4) emission. Currently, the effects of extreme weather events, which are occurring more frequently with climate warming, on CH4 emissions from croplands still remain uncertain. In this study, we calibrated the CLM5BGC-Crop model and implemented it to nine cropland sites and global simulations, in order to a) analyze the spatial and temporal variations of CH4 emissions from different crop and climate types, b) identify corresponding environmental controlling factors, and c) investigate the effects of extreme weather events on CH4 emissions. The results show that parameterized CLM5BGC-Crop could simulate CH4 emissions from croplands well at both site and global scales. The simulated CH4 emissions from rice paddies (44.35 Tg CH4 yr(-1)) are 1-2 orders of magnitude higher than those from corn (0.38 Tg CH4 yr(- 1)) and wheat (2.57 Tg CH4 yr(- 1)) fields. Soil water content is the key factor affecting global CH4 emissions from croplands under present and future climate. Extreme high-temperature events occurring during the rice booting-flowering stage could reduce the CH4 emissions by 28%, while the CH4 emissions could be increased by 12-16% when extreme high-temperature events occurred during the rice milky-maturity stage. Extreme precipitation events increased CH4 emissions by 7% at the rice paddy site. At the global scale, extreme high temperature increased CH4 emissions from rice paddies by 8% at middle latitudes, in contrast, extreme high temperature reduced corresponding emissions by 12% at low latitudes, but the decrease in CH4 emissions from rice paddies at low latitudes will be reversed to a 9% increase in 2081-2100. Overall, the increasing frequency and intensity of extreme weather events in future may lead to increased global CH4 emissions from croplands."
1,"Documenting geographic distribution and spatial linkages between CO2 sources and potential sinks in areas with significant levels of CO2 emissions is important when considering carbon-management strategies such as geologic sequestration or enhanced oil recovery (EOR). For example, the US Gulf Coast overlies a thick succession (> 6,000 m [> 20,000 ft]) of highly porous and permeable sandstone formations separated by thick, regionally extensive shale aquitards. The Gulf Coast and Permian Basin also have a large potential for EOR, in which CO2 injected into suitable oil reservoirs could be followed by long-term storage of CO2 in nonproductive formations below reservoir intervals. For example, > 6 billion barrels (Bbbl) of oil from 182 large reservoirs is technically recoverable in the Permian Basin as a result of miscible-CO2 flooding(.) The Gulf Coast also contains an additional 4.5 Bbbl of oil that could be produced by using miscible CO2. Although the CO2 pipeline infrastructure is well-developed in the Permian Basin, east Texas and the Texas Gulf Coast may have a greater long-term potential for deep, permanent storage of CO2 because of thick brine-bearing formations near both major subsurface and point sources of CO2."
0,"Over the last three decades, behavioural economics has been gaining ground in the research on a wide range of agriculture-related themes. This is due to the diversity of the agents involved in the production systems and the agro-food value chains in which opposing interests must be reconciled. The main objective of this study is to examine the dynamics of the research on the application of behavioural economics in agriculture across the world. To do this, a bibliometric analysis has been carried out through a literature review of the period between 1991 and 2020. The results of the study show that the use of behavioural economics has increased in the research on agriculture, particularly over the last five years. The application of behavioural economics in agriculture has focused on analysing consumers, producers, management, marketing, development, environmental issues, climate change, food and health."
1,"To improve the agricultural environment, utilization of biochar and organic materials from paddy fields gaining importance. This is because the long-term use of inorganic fertilizers aggravates the soil environment, and also because rice paddy is a major source of CH4 and N2O emissions during rice cultivation which involves continuous flooding. Recently, the application of organic materials and biochar to the soil has received increasing attention due to their potential benefits related to soil quality, crop growth, and greenhouse gas emission. This study examines the influence of biochar and straw treatments on rice growth, soil physicochemical properties, and global warming potential in the paddy field. Five treatments were applied for the study: control (Cn), inorganic fertilizer (IF), barley straw biochar (BC), barley straw (BS), and BC + BS. Soil quality after rice harvesting improved in the BC treated group. The yield components of rice were also improved in the BC + BS, compared to other treatments. These effects resulted in increased rice yield and uptake of nutrient contents in the BC + BS treatment. Total fluxes of CH4 and N2O relative to global warming significantly decreased by 37.3% and 65.2% in the BC + BS group than in the IF treatment, respectively. Consequentially, a cropping system with BC and BS is an effective strategy to improve rice productivity and soil quality and also reduce GHG emissions from paddy fields, thereby alleviating global warming."
1,"Jakarta is a capital city of Indonesia located in the delta of Ciliwung river. This city suffers annual flooding with some serious damage for certain extreme rainfall events, especially occurring at the upper parts of the Ciliwung watershed. In 1992 rainy season, flooding in Jakarta was scattered in 61 sites. In 1996, the flooding increased to 90 sites, and further increased in the rainy season of 2002 to be 159 sites. Jakarta experienced a major flooding on 9-10 February 2015 after having seen two occurrences of major flooding in the two preceding years 2013 and 2014 (Siswanto et al., 2017). Such extreme flooding events might become more frequent in the future due to the impacts of land use and climate change (Kure et al., 2014). To reduce the magnitude and frequency of further flooding, on-site as well as off-site program actions need to be taken comprehensively. This paper is specifically aimed at, firstly understanding the main problems causing flooding in the coastal area of Jakarta, and secondly proposing medium and long-term solutions from the perspective of an integrated watershed management approach. The proposed solution will also include institutional and financial arrangements in a cross-administrative boundary situation."
1,"More intense and frequent hurricanes may lead to long-lasting effects to tropical ecosystems. Here, we describe the immediate impact on the butterfly community of a lowland forest in Belize, following Hurricane Earl. Species richness and abundance increased posthurricane, likely driven by convergence of the organization between the canopy and understory communities. Resumen Los huracanes mas intensos y frecuentes pueden provocar efectos persistentes en los ecosistemas tropicales. Aqui describimos el impacto inmediato en la comunidad de mariposas de una selva de tierras bajas en Belice, posterior al huracan Earl. La riqueza y la abundancia de especies aumentaron despues del huracan, probablemente debido a la convergencia de organizacion entre las comunidades del dosel y del sotobosque."
